url,type,domain,tld,owner,e_count,has_A_and_T
en.wikipedia.org/wiki/Francine_Lalonde,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
shgresources.com/ca/timeline/,benign,shgresources.com,com,"GoDaddy.com, LLC",2,false
http://www.masrealestate.it/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5tYXNyZWFsZXN0YXRlLml0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTclM0Fjb25zdWxlbnphJkl0ZW1pZD04Jmxhbmc9ZW4=&lang=en,defacement,masrealestate.it,it,mas real estate & consulting Srl,3,true
lemonamiga.com/?game_id=352,benign,lemonamiga.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
mylife.com/laurakjohnson82,benign,mylife.com,com,"Network Solutions, LLC",1,false
how-to-kiss.net/types-of-kisses.php,benign,how-to-kiss.net,net,null,1,false
ca.linkedin.com/pub/shannon-gaskell/14/262/100,benign,linkedin.com,com,LinkedIn Corporation,1,false
jackianderson.com/,benign,jackianderson.com,com,null,1,false
tvrage.com/person/id-34775/Hans+Conried,benign,tvrage.com,com,Porkbun LLC,1,true
http://www.sementimenzo.it/dove-siamo/2.html,defacement,sementimenzo.it,it,F.lli Menzo Sas di Menzo Epifanio Salvatore,3,false
http://www.bkr-laserscanning.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5ia3ItbGFzZXJzY2FubmluZy5kZS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD05ODpzdG9lcmthbnRlbm1vZGVsbC1mdWVyLXJvYm90ZXJzaW11bGF0aW9uJmNhdGlkPTQzOmluaGFsdGUmSXRlbWlkPTY4,defacement,bkr-laserscanning.de,de,null,2,false
alkire.org/gen/ohio/d0033/f0000003.html,benign,alkire.org,org,"Domains By Proxy, LLC",1,false
wendylynncustomhomes.com/,benign,wendylynncustomhomes.com,com,null,2,false
biomedexperts.com/Profile.bme/282390/Fran%c3%a7ois_Dabis,benign,biomedexperts.com,com,"Data protected, not disclosed",3,false
http://www.sezioneanatreviso.it/index.php?option=com_mailto&tmpl=component&link=cc85e277afa8d49b301bfe3a29eddc69a0e4b2c1,defacement,sezioneanatreviso.it,it,null,3,true
toctok.com.mx,phishing,toctok.com.mx,com.mx,"KONIBIT MEXICO, S.A. DE C.V.",0,false
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=20&Itemid=21,defacement,bruynzeelmultipanel.be,be,null,4,true
afcubridge.org/,benign,afcubridge.org,org,REDACTED,1,false
archives.cbc.ca/society/religion_spirituality/clips/6024/,benign,cbc.ca,ca,Réjean Lafrance,0,false
http://www.honarcinema.com/index.php?option=com_content&view=frontpage&Itemid=1&limitstart=10,defacement,honarcinema.com,com,null,1,false
bonjourlafrance.com/france-history/bourbon-dynasty.htm,benign,bonjourlafrance.com,com,"NameCheap, Inc.",1,false
everyguitarist.com/billie_joe_armstrong.htm,benign,everyguitarist.com,com,Statutory Masking Enabled,2,true
myeasyauction.com/,benign,myeasyauction.com,com,"GoDaddy.com, LLC",1,true
psychology.wikia.com/wiki/Ian_Stevenson,benign,wikia.com,com,Contact Privacy Inc. Customer 0130027609,0,false
familysearch.org/learn/wiki/en/Lenawee_County%2C_Michigan,benign,familysearch.org,org,"Intellectual Reserve, Inc.",1,false
sciway.net/statistics/scsa98/tr/tr12.html,benign,sciway.net,net,"SCIway.net, LLC",1,true
twaflightattendants.com/liftoffhtml/historytimeline.html,benign,twaflightattendants.com,com,Privacy service provided by Withheld for Privacy ehf,1,true
corporationwiki.com/Florida/Miami/shakir-saafir-P6169609.aspx,benign,corporationwiki.com,com,"GoDaddy.com, LLC",0,true
nils-fabisch.de/,benign,nils-fabisch.de,de,null,1,false
deiradios.radio-dealers.com/aboutus.cfm?did=4c4e5e54-af9a-4c14-a266-b11c54e7a4e0&cat_id=1,benign,radio-dealers.com,com,Redacted for privacy,2,false
http://nguyentandung.org/141-ha-noi-phat-hien-nhanh-2-xe-di-muon-la-xe-trom-cap.html,benign,nguyentandung.org,org,"Domains By Proxy, LLC",1,true
http://www.mbdalmezun.com/search.htm,defacement,mbdalmezun.com,com,null,1,false
britannica.com/EBchecked/topic/59931/Saul-Bellow,benign,britannica.com,com,"CSC Corporate Domains, Inc.",0,true
jennieo.com/,benign,jennieo.com,com,"Data protected, not disclosed",2,false
http://r-tuning.com.ua/index.php?option=com_virtuemart&page=shop.browse&category_id=444&Itemid=1,defacement,r-tuning.com.ua,com.ua,ФОП Хилюк Петро Миколайович,0,true
songlyrics.com/flipsyde/laserbeam-lyrics/,benign,songlyrics.com,com,"Domain Protection Services, Inc.",0,false
http://www.prhelp.com.au/news-and-interesting-stuff/news/49-prhelp-now-on-msp,defacement,prhelp.com.au,com.au,null,1,false
vertor.com/download/la+donna+della+mia++vita,benign,vertor.com,com,REDACTED FOR PRIVACY,1,false
reunion.com/richardbolen/,benign,reunion.com,com,"Network Solutions, LLC",1,false
en.wikipedia.org/wiki/Ross_Macdonald,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
imdb.com/name/nm1884657/bio,benign,imdb.com,com,"IMDb.com, Inc.",0,false
famouspoetsandpoems.com/poets/maya_angelou/biography,benign,famouspoetsandpoems.com,com,Jewella Privacy LLC Privacy ID# 12714329,2,true
cleveland.com/arts/index.ssf/2010/04/community_theaters_in_northeas.html,benign,cleveland.com,com,"CSC Corporate Domains, Inc.",2,false
http://www.naylorantiques.com/MRR%20Uhzs/twGEShRCGGSDAMSWUtjTUgyUIvxFqOEJwHa/,phishing,naylorantiques.com,com,"GoDaddy.com, LLC",1,true
en.wikipedia.org/wiki/List_of_counties_in_California,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
docstoc.com/docs/6132660/History_of_Stoke_City_FC,benign,docstoc.com,com,"GoDaddy.com, LLC",0,false
http://www.ahminspections.ca/realestateagents/7?phpMyAdmin=so8kK4koEHUy-VVzS9wK2LuLOK6,defacement,ahminspections.ca,ca,Avanti Home and Mold Inspections Limited,1,true
wsn.com/football/norwegian-2-division-avd-2-fixtures/,benign,wsn.com,com,"GoDaddy.com, LLC",0,false
http://tobogo.net/cdsb/board.php?board=storymusic&bm=view&no=250&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,net,"GoDaddy.com, LLC",1,false
imdb.com/keyword/erotic-thriller/,benign,imdb.com,com,"IMDb.com, Inc.",0,false
starpulse.com/Music/Shakira/Discography/album/P174707/R744021/,benign,starpulse.com,com,null,1,true
sportsillustrated.cnn.com/vault/article/magazine/MAG1006891/index.htm,benign,cnn.com,com,"Turner Broadcasting System, Inc.",0,false
mailtribune.com/apps/pbcs.dll/article?AID=/20110719/NEWS/107190317,benign,mailtribune.com,com,"Network Solutions, LLC",1,true
http://9779.info/%E9%A3%9E%E6%9C%BA%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,9779.info,info,null,0,false
http://aksniwka.com/klub/stadion,defacement,aksniwka.com,com,REDACTED FOR PRIVACY,0,false
reading-glasses.bttradespace.com/our-galleries/designer-eyewear/gallery-item?mediaId=759870EFDA70C63EE0401BAC7101193D,benign,bttradespace.com,com,Statutory Masking Enabled,2,true
babepedia.com/babe/Lanny_Barby,benign,babepedia.com,com,Privacy service provided by Withheld for Privacy ehf,2,false
spokeo.com/Brian+Watts,benign,spokeo.com,com,REDACTED FOR PRIVACY,1,false
http://www.unitre.org/index.php?option=com_wrapper&view=wrapper&Itemid=180&el_mcal_month=3&el_mcal_year=2013,defacement,unitre.org,org,REDACTED,1,false
whatifsports.com/nfl-l/profile_team.asp?hfid=26,benign,whatifsports.com,com,"NameCheap, Inc.",0,true
whatisjameswearing.com/george-smith-showrooms/,benign,whatisjameswearing.com,com,"GoDaddy.com, LLC",2,true
http://olx.co.id/i2/jasa-lowongan-kerja/jasa/jasa-lainnya/jasa-lowongan-kerja/jasa/jasa-lainnya,benign,olx.co.id,co.id,null,0,false
freebase.com/view/en/commerce_bancshares,benign,freebase.com,com,Google LLC,3,false
filmsandtv.com/movies/danielpilon.php,benign,filmsandtv.com,com,"GoDaddy.com, LLC",0,true
http://www.smk86.ru/katalogtovara.html?sobi2Task=sobi2Details&catid=5&sobi2Id=38,defacement,smk86.ru,ru,OOO StroiMontajCompkect,0,false
videosurf.com/the-ellen-degeneres-show-17804,benign,videosurf.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
pipl.com/directory/people/gary/sabaugh,benign,pipl.com,com,"GoDaddy.com, LLC",0,false
discogs.com/Pixies-Trompe-Le-Monde/master/16797,benign,discogs.com,com,"Amazon Registrar, Inc.",0,false
http://www.czdesign.cz/kalenda/search.form/2013/01/31/-.html,defacement,czdesign.cz,cz,WEBINVEST,1,false
http://papillon-vole.fr/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=844&category_id=10&option=com_virtuemart&Itemid=22,defacement,papillon-vole.fr,fr,null,1,false
http://lasqc.com/index.php?option=com_content&view=article&id=64&Itemid=173,defacement,lasqc.com,com,null,0,false
stacey-hannant.co.uk/,benign,stacey-hannant.co.uk,co.uk,null,1,true
americansoccernews.net/2009/op-ed/a-business-model-for-american-specifically-mls-soccer-news/,benign,americansoccernews.net,net,Privacy service provided by Withheld for Privacy ehf,4,true
http://practicaleyes.net/consulting/165-communications-consultancy.html,defacement,practicaleyes.net,net,"Amazon Registrar, Inc.",3,true
beakey.familytreeguide.com/descend.php?personID=I4596&tree=Beakey%202007,benign,familytreeguide.com,com,Statutory Masking Enabled,3,true
sanfrancisco.cbslocal.com/2011/09/04/livermore-soldier-dies-of-rabies/,benign,cbslocal.com,com,CBS Television Stations Digital Media Group,0,false
wordiq.com/definition/Public_art,benign,wordiq.com,com,"GoDaddy.com, LLC",0,false
fanbase.com/Syracuse-Orange-Mens-Basketball-1999-00,benign,fanbase.com,com,"GoDaddy.com, LLC",1,false
dc.about.com/od/museums/p/NaturalHistory.htm,benign,about.com,com,MarkMonitor Inc.,0,true
freebase.com/view/en/cincinnati_bengals,benign,freebase.com,com,MarkMonitor Inc.,3,false
yellowpages.ca/bus/Quebec/Laval/Sports-Autoroute-13-Inc/7541800.html,benign,yellowpages.ca,ca,Legal Classification,2,false
http://allrecipes.com/video/4124/cheesy-broccoli-puffs-with-sriracha-sauce/detail.aspx?prop24=VH_Brands,benign,allrecipes.com,com,MarkMonitor Inc.,2,false
http://pastehtml.com/view/bfzi0ah2a.html,phishing,pastehtml.com,com,Dynadot Inc,1,true
http://www.plexiprint.net/plexi/index.php?option=com_content&view=article&id=58&Itemid=67,defacement,plexiprint.net,net,null,2,false
http://9779.info/%E5%85%AD%E4%B8%80%E5%BF%AB%E4%B9%90%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,9779.info,info,null,0,false
blockbuster.com/browse/catalog/personDetails/75406,benign,blockbuster.com,com,"CSC Corporate Domains, Inc.",1,false
http://mikteks.biz/S7XIde/webscr_prim.php?bWlrdGVrcy5iaXo=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDkxODc4OA==,phishing,mikteks.biz,biz,null,1,false
web.sau.edu/athletics/athletics/football/news/2005/gameday_stuff/Morningside/Welcome%20to%20the%20GPAC%20Home%20Page%20-%20The%20Great%20Plains%20Athletic%20Conference.htm,benign,sau.edu,edu,null,1,false
forum.fullsextube.com/vintage-videos-movies/26800-%5Brs%5D-nothing-hide-2-1993-tianna-roxanne-blaze.html,benign,fullsextube.com,com,null,2,false
be.linkedin.com/pub/jan-roels/27/141/746,benign,linkedin.com,com,MarkMonitor Inc.,1,false
youtube.com/watch?v=EcGsM-PNQHQ,benign,youtube.com,com,MarkMonitor Inc.,1,false
bloomberg.com/news/2011-08-28/dust-bowl-in-texas-means-cotton-bottoming-with-rick-perry-praying-for-rain.html,benign,bloomberg.com,com,"CSC Corporate Domains, Inc.",1,false
http://www.slavia.sk/home,defacement,slavia.sk,sk,"SWAN, a. s.",0,false
innerearbrigade.com/,benign,innerearbrigade.com,com,"GoDaddy.com, LLC",3,false
brokenbells.com/,benign,brokenbells.com,com,"GoDaddy.com, LLC",2,false
missouri.scout.com/2/1091275.html,benign,scout.com,com,CBS Interactive Inc.,0,false
amazon.com/Inter-Municipal-Cooperation-Europe-Rudie-Hulst/dp/1402053789,benign,amazon.com,com,MarkMonitor Inc.,0,false
amazon.com/Best-Mississippi-John-Hurt/dp/B000000EBH,benign,amazon.com,com,MarkMonitor Inc.,0,false
http://www.mariettachurchofgod.com/get-connected/christian-education/christian-education.html,defacement,mariettachurchofgod.com,com,null,1,true
http://www.liceoparroquialsangregoriomagno.edu.co/index.php?view=article&catid=1:latest-news&id=93:inicio-de-actividades-2013&tmpl=component&print=1&layout=default&page=,defacement,liceoparroquialsangregoriomagno.edu.co,edu.co,null,3,false
http://olx.ro/i2/electronice-si-electrocasnice/gps-navigatie/electronice-si-electrocasnice/gps-navigatie,benign,olx.ro,ro,CSC Corporate Domains,0,false
ccpoa.org/news/monthly/2009/10/,benign,ccpoa.org,org,REDACTED,0,false
facebook.jolims.tk,phishing,jolims.tk,tk,null,0,false
contatocliente-sac.com.br,phishing,contatocliente-sac.com.br,com.br,null,2,true
youtube.com/watch?v=bMhwK4hjhwQ,benign,youtube.com,com,Google LLC,1,false
dougpayne.com/earland.htm,benign,dougpayne.com,com,"PERFECT PRIVACY, LLC",1,false
http://patrikcase.com/index.php?page=shop.product_details&product_id=9&flypage=flypage.tpl&pop=0&option=com_virtuemart&Itemid=7,defacement,patrikcase.com,com,null,1,true
123people.com/z/carl+musgrove,benign,123people.com,com,REDACTED FOR PRIVACY,2,false
http://superuser.com/questions/811630/how-can-i-limit-the-speed-of-the-chasis-fan-on-an-asus-m5a78l-m-lx-plus,benign,superuser.com,com,"CSC Corporate Domains, Inc.",2,false
espn.go.com/mlb/player/_/id/5588/rich-harden,benign,go.com,com,"CSC Corporate Domains, Inc.",0,false
youtube.com/watch?v=vPJNYrZcxuE,benign,youtube.com,com,Google LLC,1,false
imdb.com/name/nm0017578/,benign,imdb.com,com,MarkMonitor Inc.,0,false
http://prepechal.net/index.php?option=com_contact&view=contact&id=3:renata-malkova&catid=34:oseva-agri-chrudim-as&Itemid=53,defacement,prepechal.net,net,null,3,true
youtube.com/watch?v=pAihoSDRqjo,benign,youtube.com,com,MarkMonitor Inc.,1,false
mlbfansite.com/team-memorabilia/new-york-mets/baseball-apparel/,benign,mlbfansite.com,com,MarkMonitor Inc.,1,true
http://www.itfindia.org/confirmation-account/c85652703f710065c1255aa03a9aefae/53ca17bd02579e9464e40735557fdfeb/login.php,phishing,itfindia.org,org,null,0,true
holographiccocoon.com,phishing,holographiccocoon.com,com,null,0,false
spoke.com/info/pApLvZA/JohnHazlet,benign,spoke.com,com,"GoDaddy.com, LLC",1,false
ckuik.com/Stray_Cats,benign,ckuik.com,com,Edoms LLC,0,false
http://espn.go.com/blog/carolina-panthers/post/_/id/12919/why-the-panthers-are-spending-time-with-nebraska-end-randy-gregory,benign,go.com,com,"CSC Corporate Domains, Inc.",0,false
radiocity.com/,benign,radiocity.com,com,"MSG Sports & Entertainment, LLC",0,true
http://www.custi-animale.ro/magazin-on-line/custi-transport.1,defacement,custi-animale.ro,ro,CYBER_FOLKS S.R.L.,1,true
absoluteanime.com/blue_gender/yuji.htm,benign,absoluteanime.com,com,REDACTED FOR PRIVACY,2,true
http://elitedaily.com/humor/guys-donkey-prank-women-thinking-being-catcalled-video/922767/,benign,elitedaily.com,com,"Amazon Registrar, Inc.",2,true
http://www.mbdalmezun.com/canakkale-gezisi.htm,defacement,mbdalmezun.com,com,null,1,false
mylife.com/c-466561956,benign,mylife.com,com,"Network Solutions, LLC",1,false
http://www.fancygaptourism.com/dining-and-shopping/shopping/45-barefoot-gardens,defacement,fancygaptourism.com,com,null,0,true
paragonvideo.com/,benign,paragonvideo.com,com,PDR Ltd. d/b/a PublicDomainRegistry.com,1,false
sbnation.com/mlb/players/33977/lars-anderson,benign,sbnation.com,com,"Amazon Registrar, Inc.",0,true
http://www.designreisende.de/index.php?option=com_content&view=category&layout=blog&id=35&Itemid=88,defacement,designreisende.de,de,null,5,false
imdb.com/name/nm0187981/,benign,imdb.com,com,MarkMonitor Inc.,0,false
classcreator.com/Jacksonville-FL-Bishop-Kenny-1970/class_classmates.cfm,benign,classcreator.com,com,REDACTED FOR PRIVACY,1,true
songlyrics.com/kate-anna-mcgarrigle-lyrics/,benign,songlyrics.com,com,"Domain Protection Services, Inc.",0,false
en.wikipedia.org/wiki/Robert_Crouch_Kinney,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
http://www.fitasylum.com/index.php/reset.1,defacement,fitasylum.com,com,HugeDomains.com,0,true
http://www.nicolatessari.it/index.php/en/furnishing,defacement,nicolatessari.it,it,Nicola Tessari,1,true
search.espn.go.com/corey-hart/,benign,go.com,com,"CSC Corporate Domains, Inc.",0,false
http://www.smos.cn/News_show.asp?news_id=125,defacement,smos.cn,cn,成都思默思科技有限责任公司,0,false
celebnakedness.com/tour/videoarchive.php?celeb_first_name=j,benign,celebnakedness.com,com,Dynadot Inc,4,false
springvalleysales.com/,benign,springvalleysales.com,com,REDACTED FOR PRIVACY,2,false
http://hayalmutfak.com/kampanyalarimiz/kampanyalarimiz/kampanya2012-382.html,defacement,hayalmutfak.com,com,null,0,true
lil-fingers.com/abc/a.html,benign,lil-fingers.com,com,GDPR Redacted,1,false
bookfinder4u.com/detail/096201074X.html,benign,bookfinder4u.com,com,"GoDaddy.com, LLC",1,false
roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=156745,benign,roadrunnerrecords.com,com,"GoDaddy Corporate Domains, LLC",2,false
emergencybriefing.info,phishing,emergencybriefing.info,info,null,4,false
dallasnews.com/sports/dallas-stars/headlines/20111001-stars-address-an-issue-that-led-to-their-demise-last-season.ece,benign,dallasnews.com,com,"Network Solutions, LLC",1,false
pipl.com/directory/people/Anne/Blodgett,benign,pipl.com,com,"GoDaddy.com, LLC",0,false
epctv.com/online_tv_Educational_1.htm,benign,epctv.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
usgs.gov/state/state.asp?State=WA,benign,usgs.gov,gov,REDACTED FOR PRIVACY,0,false
banquelaurentienne.ca/en/personal_banking_services/my_futur/indexed_investments.html,benign,banquelaurentienne.ca,ca,Laurentian Bank of Canada / Banque Laurentienne du Canada,4,true
videosurf.com/mad-about-mambo-81415,benign,videosurf.com,com,"NameCheap, Inc.",1,false
http://www.disline.es/videoguias.html?task=videodirectlink&id=57,defacement,disline.es,es,null,2,false
allstarpics.net/pic-gallery/marie-josee-croze-pics.htm,benign,allstarpics.net,net,REDACTED FOR PRIVACY,1,true
facebook.com/PonyUpRescue,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
projects.latimes.com/hollywood/star-walk/rory-calhoun/,benign,latimes.com,com,MarkMonitor Inc.,1,true
dublinbus.ie/,benign,dublinbus.ie,ie,Blacknight Solutions,1,false
http://www.seckmauern.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5zZWNrbWF1ZXJuLmRlL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTkwOm5hY2h0LWRlci1raXJjaGVuLTIwMTImY2F0aWQ9MTpha3R1ZWxsZS1uYWNocmljaHRlbiZJdGVtaWQ9NTA=,defacement,seckmauern.de,de,null,3,false
http://www.ondrejov.cz/index.html,defacement,ondrejov.cz,cz,DPS-ONDREJOV,1,false
chess.com/news/ivan-salgado-wins-in-barcelona-2854,benign,chess.com,com,"GoDaddy.com, LLC",1,false
petershurman.com/,benign,petershurman.com,com,REDACTED FOR PRIVACY,2,true
jent-fanfics.livejournal.com/profile,benign,livejournal.com,com,SIM LLC,1,false
ca.linkedin.com/in/yvesyau,benign,linkedin.com,com,MarkMonitor Inc.,1,false
hotels.com/de1690365/hotels-near-saint-laurent-montreal-canada/,benign,hotels.com,com,"CSC Corporate Domains, Inc.",1,false
westport-news.com/news/article/BOE-to-vote-on-new-Bedford-Middle-School-principal-468858.php,benign,westport-news.com,com,"CSC Corporate Domains, Inc.",2,false
czechsouvenirs.com/czech-dvd/,benign,czechsouvenirs.com,com,null,2,false
facebook.com/pages/Queens-Park-Rangers-FC/32792126803,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
euroflyulm.com/,benign,euroflyulm.com,com,Tucows Domains Inc.,1,false
tao-garden.com/Inst1/,benign,tao-garden.com,com,"GoDaddy.com, LLC",1,true
http://www.bruynzeelmultipanel.be/index.php?option=com_artforms&formid=1&Itemid=99999,defacement,bruynzeelmultipanel.be,be,null,4,true
wisdomhomeloans.com.au,phishing,wisdomhomeloans.com.au,com.au,"PRAJAPATI, VISHAL",1,false
facebook.com/people/ConceptElite-St-Dorothee/100000964403664,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
en.wikipedia.org/wiki/Headspace_(Pulse_Ultra_album),benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
cdbaby.com/cd/vermillionlies,benign,cdbaby.com,com,Tucows Domains Inc.,0,false
http://greatlakesbuildersinc.com/projects/institutional.1,defacement,greatlakesbuildersinc.com,com,"Network Solutions, LLC",3,true
http://www.smalbro.dk/webdesign,defacement,smalbro.dk,dk,STUDIO SMALBRO ApS,0,false
facebook.com/pages/Melanie-Morgan/150570901699938,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
mc-hammer.deviantart.com/,benign,deviantart.com,com,"GoDaddy.com, LLC",1,true
drbizzy.com/,benign,drbizzy.com,com,Tucows Domains Inc.,0,false
info-world.com/,benign,info-world.com,com,"GoDaddy.com, LLC",0,false
batlyrics.com/come_to_me-lyrics-france_joli.html,benign,batlyrics.com,com,Top Level Domains LLC,0,true
http://seekingalpha.com/author/dividends4life/research?source=follow_top_learn_more,benign,seekingalpha.com,com,"Amazon Registrar, Inc.",2,false
huffingtonpost.com/dan-aykroyd,benign,huffingtonpost.com,com,MarkMonitor Inc.,0,false
facebook.com/andrews.megan,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
bmcaluniv.org/,benign,bmcaluniv.org,org,"Afternic, LLC - On Behalf of Domain Buyer",0,false
bradleyhillel.org/,benign,bradleyhillel.org,org,"Domains By Proxy, LLC",2,false
tempest-inc.com/,benign,tempest-inc.com,com,"Network Solutions, LLC",2,false
us.macmillan.com/author/rhodajanzen,benign,macmillan.com,com,REDACTED FOR PRIVACY,0,false
wordtravels.com/Attractions/?attraction=2525,benign,wordtravels.com,com,"GoDaddy.com, LLC",1,true
nme.com/artists/joe-brown,benign,nme.com,com,"Amazon Registrar, Inc.",1,false
en.wikipedia.org/wiki/1969_NCAA_Men%27s_Division_I_Basketball_Tournament,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
britannica.com/EBchecked/topic/461108/Steven-Pinker,benign,britannica.com,com,"CSC Corporate Domains, Inc.",0,true
craftconn.com/genealogy/dit.htm,benign,craftconn.com,com,"GoDaddy.com, LLC",0,true
http://www.cuxhaven.cc/index.php?option=com_content&view=article&id=3&Itemid=56,defacement,cuxhaven.cc,cc,null,1,false
andreas-olsson.com/,benign,andreas-olsson.com,com,One.com A/S,1,false
fortworthtejano.com/news_letter__hispanic_heritage_month_,benign,fortworthtejano.com,com,null,1,true
yell.com/b/Rolf+C+Hagen+(UK)+Ltd-Pet+Supplies-Castleford-WF105QH-1018773/index.html,benign,yell.com,com,"CSC Corporate Domains, Inc.",1,false
myspace.com/aundrone,benign,myspace.com,com,"GoDaddy.com, LLC",1,false
https://paytm.com/blog/vijay-shekahr-sharma-on-building-finance-infrastructure-for-smes/?share=email,benign,paytm.com,com,"GoDaddy.com, LLC",0,true
peregrine.igg.biz,phishing,igg.biz,biz,null,0,false
r2wracing.com/hp_wordpress/,benign,r2wracing.com,com,null,0,false
facebook.com/philippe.turcotte1,benign,facebook.com,com,null,1,false
mmaroot.com/nate-quarry-vs-kalib-starnes-ufc-83-video/,benign,mmaroot.com,com,null,0,true
http://kccs.nichost.ru/index.php?option=com_content&view=article&id=118:2012-11-12-09-33-18&catid=17:news&Itemid=35,defacement,nichost.ru,ru,JSC 'RU-CENTER',0,false
tezmilleroz.wordpress.com/2011/10/22/7-new-covers-banks-dane-clark-crane-dane-ellison-leicht-neal-roberts/,benign,wordpress.com,com,MarkMonitor Inc.,1,false
artquotes.net/masters/nathan-oliveira/index.htm,benign,artquotes.net,net,REDACTED FOR PRIVACY,2,true
lindseybiggs.com/,benign,lindseybiggs.com,com,"Wild West Domains, LLC",1,false
http://www.raci.it/qualita/certificati.html,defacement,raci.it,it,Raci Srl,0,true
facebook.com/russel.hamilton,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
http://www.pedalecesenateciclineri.org/index.php?option=com_content&view=article&id=121:articolo-resto-del-carlino-sport&catid=21:hall-of-fame&Itemid=36,defacement,pedalecesenateciclineri.org,org,null,6,true
provigo-boul-hull.foodpages.ca/?qqq=FAQ,benign,foodpages.ca,ca,REDACTED FOR PRIVACY,1,false
photovault.com/Link/Cities/Lake/Ohio/Places/FootballHallOfFame.html,benign,photovault.com,com,"Network Solutions, LLC",0,true
wikitree.com/genealogy/STEWART,benign,wikitree.com,com,REDACTED FOR PRIVACY,2,false
missouririverrunners.com/,benign,missouririverrunners.com,com,"Network Solutions, LLC",2,false
http://www.westwoodchurch.co.uk/our-services/sunday-celebration/celebration-talks/233-17-06-2012-ruth-ruth-1-simon-lloyd,defacement,westwoodchurch.co.uk,co.uk,Tool Domains EOOD t/a Edoms.com [Tag = EDOMS],1,false
thenhf.com/article.php?id=2113,benign,thenhf.com,com,"Register.com - Network Solutions, LLC",1,false
lyricsmode.com/lyrics/m/michael_franti/,benign,lyricsmode.com,com,"GoDaddy.com, LLC",1,false
iwishiknewit.com/,benign,iwishiknewit.com,com,"NameCheap, Inc.",1,false
insidelocation.ga,phishing,insidelocation.ga,ga,null,1,true
http://thai-liveaboard.com/images/thailiveaboard/dive_sites/chumphon_pinnacle_map.jpg,defacement,thai-liveaboard.com,com,null,1,true
jasa-blues.blogspot.com/,benign,blogspot.com,com,MarkMonitor Inc.,0,false
pubsub.com/Senior-Java-Engineer-at-GrubHubcom-Webster-Elston-National-Signing-Day-P8kaW9K1wIS,benign,pubsub.com,com,"GoDaddy.com, LLC",0,false
http://www.banneton.com.au/images/stories/maps/newfarm.html,defacement,banneton.com.au,com.au,BANNETON PTY LTD,1,true
http://www.saltwaterseafoods.com.au/facebook.html,defacement,saltwaterseafoods.com.au,com.au,null,2,true
hfboards.com/showthread.php?p=28056476,benign,hfboards.com,com,"GoDaddy.com, LLC",0,false
http://sourceforge.net/directory/development/add_facet_filter?facet=license&constraint=OSI-Approved+Open+Source+%3A%3A+Eclipse+Public+License,benign,sourceforge.net,net,"GoDaddy.com, LLC",3,false
123people.ca/s/david+murray,benign,123people.ca,ca,Bruce Lamb,2,false
naval-history.net/WW1NavyBritishLGNavalPrizeMoney.htm,benign,naval-history.net,net,123-Reg Limited,1,true
artistonlineradio.com/,benign,artistonlineradio.com,com,null,1,true
http://www.jackhatfield.co.uk/index.php?option=com_jevents&task=modlatest.rss&format=feed&type=rss&modid=0&Itemid=32,defacement,jackhatfield.co.uk,co.uk,null,1,true
http://www.aba-diagnostic.com/qui-sommes-nous.html,defacement,aba-diagnostic.com,com,REDACTED FOR PRIVACY,0,true
myspace.com/epic.ben,benign,myspace.com,com,"GoDaddy.com, LLC",1,false
